,0,1,2,3,4,5,6
8742,NetSig,LUAD,InBio,60506,8.14541,8743,NYX
8743,NetSig,LUAD,InBio,81030,8.13179,8744,ZBP1
8744,NetSig,LUAD,InBio,51171,8.12575,8745,HSD17B14
8745,NetSig,LUAD,InBio,7348,8.09284,8746,UPK1B
8746,NetSig,LUAD,InBio,3232,8.07461,8747,HOXD3
8747,NetSig,LUAD,InBio,5742,8.06425,8748,PTGS1
8748,NetSig,LUAD,InBio,57188,8.05999,8749,ADAMTSL3
8749,NetSig,LUAD,InBio,494551,8.05837,8750,WEE2
8750,NetSig,LUAD,InBio,4753,8.04983,8751,NELL2
8751,NetSig,LUAD,InBio,2537,8.03969,8752,IFI6
8752,NetSig,LUAD,InBio,9832,8.02947,8753,JAKMIP2
8753,NetSig,LUAD,InBio,64064,8.00864,8754,OXCT2
8754,NetSig,LUAD,InBio,1471,7.99874,8755,CST3
8755,NetSig,LUAD,InBio,55582,7.99691,8756,KIF27
8756,NetSig,LUAD,InBio,414899,7.9926,8757,BLID
8757,NetSig,LUAD,InBio,51761,7.98994,8758,ATP8A2
8758,NetSig,LUAD,InBio,199223,7.96673,8759,TTC21A
8759,NetSig,LUAD,InBio,79817,7.96392,8760,MOB3B
8760,NetSig,LUAD,InBio,733,7.95429,8761,C8G
8761,NetSig,LUAD,InBio,55879,7.94762,8762,GABRQ
8762,NetSig,LUAD,InBio,2791,7.94559,8763,GNG11
8763,NetSig,LUAD,InBio,10811,7.92863,8764,NOXA1
8764,NetSig,LUAD,InBio,57456,7.9275,8765,KIAA1143
8765,NetSig,LUAD,InBio,5349,7.92743,8766,FXYD3
8766,NetSig,LUAD,InBio,1259,7.92664,8767,CNGA1
8767,NetSig,LUAD,InBio,135458,7.92096,8768,HUS1B
8768,NetSig,LUAD,InBio,744,7.91712,8769,MPPED2
8769,NetSig,LUAD,InBio,5502,7.91304,8770,PPP1R1A
8770,NetSig,LUAD,InBio,55906,7.90258,8771,ZC4H2
8771,NetSig,LUAD,InBio,635,7.89868,8772,BHMT
8772,NetSig,LUAD,InBio,140258,7.89554,8773,KRTAP13-1
8773,NetSig,LUAD,InBio,124626,7.89375,8774,ZPBP2
8774,NetSig,LUAD,InBio,83547,7.86753,8775,RILP
8775,NetSig,LUAD,InBio,283518,7.86728,8776,KCNRG
8776,NetSig,LUAD,InBio,64641,7.86507,8777,EBF2
8777,NetSig,LUAD,InBio,1830,7.85771,8778,DSG3
8778,NetSig,LUAD,InBio,6988,7.8575,8779,TCTA
8779,NetSig,LUAD,InBio,3589,7.84201,8780,IL11
8780,NetSig,LUAD,InBio,202915,7.83786,8781,TMEM184A
8781,NetSig,LUAD,InBio,81285,7.83664,8782,OR51E2
8782,NetSig,LUAD,InBio,29995,7.8287,8783,LMCD1
8783,NetSig,LUAD,InBio,167465,7.81029,8784,ZNF366
8784,NetSig,LUAD,InBio,80014,7.80332,8785,WWC2
8785,NetSig,LUAD,InBio,100288797,7.7944,8786,TMEM239
8786,NetSig,LUAD,InBio,57801,7.78368,8787,HES4
8787,NetSig,LUAD,InBio,91522,7.78105,8788,COL23A1
8788,NetSig,LUAD,InBio,5828,7.77489,8789,PEX2
8789,NetSig,LUAD,InBio,91409,7.77375,8790,CCDC74B
8790,NetSig,LUAD,InBio,60495,7.74647,8791,HPSE2
8791,NetSig,LUAD,InBio,4210,7.71678,8792,MEFV
8792,NetSig,LUAD,InBio,6252,7.71518,8793,RTN1
8793,NetSig,LUAD,InBio,170961,7.70998,8794,ANKRD24
8794,NetSig,LUAD,InBio,6554,7.70714,8795,SLC10A1
8795,NetSig,LUAD,InBio,167153,7.69861,8796,PAPD4
8796,NetSig,LUAD,InBio,64072,7.69748,8797,CDH23
8797,NetSig,LUAD,InBio,2657,7.69474,8798,GDF1
8798,NetSig,LUAD,InBio,23207,7.68691,8799,PLEKHM2
8799,NetSig,LUAD,InBio,404636,7.6793,8800,FAM45A
8800,NetSig,LUAD,InBio,66037,7.66069,8801,BOLL
8801,NetSig,LUAD,InBio,4958,7.65204,8802,OMD
8802,NetSig,LUAD,InBio,4943,7.60538,8803,TBC1D25
8803,NetSig,LUAD,InBio,5324,7.59802,8804,PLAG1
8804,NetSig,LUAD,InBio,116039,7.59541,8805,OSR2
8805,NetSig,LUAD,InBio,7016,7.57603,8806,TESK1
8806,NetSig,LUAD,InBio,346288,7.57027,8807,SEPT14
8807,NetSig,LUAD,InBio,3049,7.54591,8808,HBQ1
8808,NetSig,LUAD,InBio,283078,7.54207,8809,MKX
8809,NetSig,LUAD,InBio,63946,7.5393,8810,DMRTC2
8810,NetSig,LUAD,InBio,114904,7.53654,8811,C1QTNF6
8811,NetSig,LUAD,InBio,3549,7.5303,8812,IHH
8812,NetSig,LUAD,InBio,84954,7.52393,8813,MPND
8813,NetSig,LUAD,InBio,57575,7.51359,8814,PCDH10
8814,NetSig,LUAD,InBio,60677,7.51033,8815,CELF6
8815,NetSig,LUAD,InBio,79977,7.49246,8816,GRHL2
8816,NetSig,LUAD,InBio,4081,7.42263,8817,MAB21L1
8817,NetSig,LUAD,InBio,284076,7.40389,8818,TTLL6
8818,NetSig,LUAD,InBio,158787,7.40099,8819,RIBC1
8819,NetSig,LUAD,InBio,64241,7.39569,8820,ABCG8
8820,NetSig,LUAD,InBio,3816,7.39001,8821,KLK1
8821,NetSig,LUAD,InBio,11142,7.36595,8822,PKIG
8822,NetSig,LUAD,InBio,83900,7.35597,8823,KRTAP9-3
8823,NetSig,LUAD,InBio,266747,7.32827,8824,RGL4
8824,NetSig,LUAD,InBio,51246,7.3268,8825,SHISA5
8825,NetSig,LUAD,InBio,4618,7.30431,8826,MYF6
8826,NetSig,LUAD,InBio,30820,7.29514,8827,KCNIP1
8827,NetSig,LUAD,InBio,55266,7.26554,8828,TMEM19
8828,NetSig,LUAD,InBio,6887,7.25423,8829,TAL2
8829,NetSig,LUAD,InBio,285971,7.25396,8830,ZNF775
8830,NetSig,LUAD,InBio,131583,7.25162,8831,FAM43A
8831,NetSig,LUAD,InBio,4153,7.25098,8832,MBL2
8832,NetSig,LUAD,InBio,4225,7.24052,8833,MEP1B
8833,NetSig,LUAD,InBio,646,7.22868,8834,BNC1
8834,NetSig,LUAD,InBio,54897,7.22637,8835,CASZ1
8835,NetSig,LUAD,InBio,140738,7.2152,8836,TMEM37
8836,NetSig,LUAD,InBio,55137,7.19574,8837,FIGN
8837,NetSig,LUAD,InBio,141,7.18884,8838,ADPRH
8838,NetSig,LUAD,InBio,441549,7.17509,8839,CDNF
8839,NetSig,LUAD,InBio,7380,7.16923,8840,UPK3A
8840,NetSig,LUAD,InBio,727800,7.15179,8841,RNF208
8841,NetSig,LUAD,InBio,731,7.12242,8842,C8A
8842,NetSig,LUAD,InBio,112817,7.10074,8843,HOGA1
8843,NetSig,LUAD,InBio,160897,7.09422,8844,GPR180
8844,NetSig,LUAD,InBio,2702,7.06583,8845,GJA5
8845,NetSig,LUAD,InBio,56956,7.05887,8846,LHX9
8846,NetSig,LUAD,InBio,1134,7.05718,8847,CHRNA1
8847,NetSig,LUAD,InBio,84519,7.05143,8848,ACRBP
8848,NetSig,LUAD,InBio,84069,7.04483,8849,PLEKHN1
8849,NetSig,LUAD,InBio,175,7.04021,8850,AGA
8850,NetSig,LUAD,InBio,285848,7.02162,8851,PNPLA1
8851,NetSig,LUAD,InBio,53904,7.01998,8852,MYO3A
8852,NetSig,LUAD,InBio,6096,7.0191,8853,RORB
8853,NetSig,LUAD,InBio,9993,7.01018,8854,DGCR2
8854,NetSig,LUAD,InBio,23495,7.00775,8855,TNFRSF13B
8855,NetSig,LUAD,InBio,10633,7.00434,8856,RASL10A
8856,NetSig,LUAD,InBio,27129,6.988,8857,HSPB7
8857,NetSig,LUAD,InBio,55924,6.97281,8858,FAM212B
8858,NetSig,LUAD,InBio,80224,6.96657,8859,NUBPL
8859,NetSig,LUAD,InBio,127495,6.94702,8860,LRRC39
8860,NetSig,LUAD,InBio,93233,6.94009,8861,CCDC114
8861,NetSig,LUAD,InBio,6489,6.92935,8862,ST8SIA1
8862,NetSig,LUAD,InBio,57704,6.91872,8863,GBA2
8863,NetSig,LUAD,InBio,4520,6.91747,8864,MTF1
8864,NetSig,LUAD,InBio,6348,6.90045,8865,CCL3
8865,NetSig,LUAD,InBio,148066,6.90017,8866,ZNRF4
8866,NetSig,LUAD,InBio,56776,6.89698,8867,FMN2
8867,NetSig,LUAD,InBio,259232,6.86482,8868,NALCN
8868,NetSig,LUAD,InBio,5197,6.86282,8869,PF4V1
8869,NetSig,LUAD,InBio,631,6.84927,8870,BFSP1
8870,NetSig,LUAD,InBio,10332,6.84658,8871,CLEC4M
8871,NetSig,LUAD,InBio,4232,6.83369,8872,MEST
8872,NetSig,LUAD,InBio,23166,6.81867,8873,STAB1
8873,NetSig,LUAD,InBio,152206,6.7984,8874,CCDC13
8874,NetSig,LUAD,InBio,401647,6.79049,8875,GOLGA7B
8875,NetSig,LUAD,InBio,5167,6.78844,8876,ENPP1
8876,NetSig,LUAD,InBio,5801,6.78489,8877,PTPRR
8877,NetSig,LUAD,InBio,11099,6.76344,8878,PTPN21
8878,NetSig,LUAD,InBio,128821,6.76033,8879,CST9L
8879,NetSig,LUAD,InBio,285672,6.75158,8880,SREK1IP1
8880,NetSig,LUAD,InBio,440163,6.74516,8881,RNASE13
8881,NetSig,LUAD,InBio,6770,6.741,8882,STAR
8882,NetSig,LUAD,InBio,11232,6.73007,8883,POLG2
8883,NetSig,LUAD,InBio,4956,6.72412,8884,ODF1
8884,NetSig,LUAD,InBio,200014,6.72147,8885,CC2D1B
8885,NetSig,LUAD,InBio,57631,6.70922,8886,LRCH2
8886,NetSig,LUAD,InBio,2743,6.69192,8887,GLRB
8887,NetSig,LUAD,InBio,4938,6.67875,8888,OAS1
8888,NetSig,LUAD,InBio,5444,6.6664,8889,PON1
8889,NetSig,LUAD,InBio,57458,6.64743,8890,TMCC3
8890,NetSig,LUAD,InBio,26762,6.63221,8891,HAVCR1
8891,NetSig,LUAD,InBio,6547,6.6309,8892,SLC8A3
8892,NetSig,LUAD,InBio,286204,6.62508,8893,CRB2
8893,NetSig,LUAD,InBio,64478,6.62488,8894,CSMD1
8894,NetSig,LUAD,InBio,80714,6.60948,8895,PBX4
8895,NetSig,LUAD,InBio,118472,6.59491,8896,ZNF511
8896,NetSig,LUAD,InBio,158046,6.58945,8897,NXNL2
8897,NetSig,LUAD,InBio,117283,6.58517,8898,IP6K3
8898,NetSig,LUAD,InBio,93099,6.57782,8899,DMKN
8899,NetSig,LUAD,InBio,80059,6.57361,8900,LRRTM4
8900,NetSig,LUAD,InBio,344658,6.57081,8901,SAMD7
8901,NetSig,LUAD,InBio,4892,6.57072,8902,NRAP
8902,NetSig,LUAD,InBio,89876,6.56209,8903,MAATS1
8903,NetSig,LUAD,InBio,9204,6.54528,8904,ZMYM6
8904,NetSig,LUAD,InBio,50859,6.53861,8905,SPOCK3
8905,NetSig,LUAD,InBio,56344,6.53086,8906,CABP5
8906,NetSig,LUAD,InBio,149461,6.50743,8907,CLDN19
8907,NetSig,LUAD,InBio,1002,6.50052,8908,CDH4
8908,NetSig,LUAD,InBio,1142,6.49473,8909,CHRNB3
8909,NetSig,LUAD,InBio,85438,6.48989,8910,CABS1
8910,NetSig,LUAD,InBio,116211,6.46818,8911,TM4SF19
8911,NetSig,LUAD,InBio,54831,6.45207,8912,BEST2
8912,NetSig,LUAD,InBio,139599,6.433,8913,MAGEE2
8913,NetSig,LUAD,InBio,3957,6.39887,8914,LGALS2
8914,NetSig,LUAD,InBio,27291,6.3891,8915,R3HCC1L
8915,NetSig,LUAD,InBio,128344,6.38461,8916,PIFO
8916,NetSig,LUAD,InBio,6590,6.37841,8917,SLPI
8917,NetSig,LUAD,InBio,55974,6.37537,8918,SLC50A1
8918,NetSig,LUAD,InBio,732,6.36512,8919,C8B
8919,NetSig,LUAD,InBio,78989,6.36486,8920,COLEC11
8920,NetSig,LUAD,InBio,286451,6.33295,8921,YIPF6
8921,NetSig,LUAD,InBio,25864,6.33165,8922,ABHD14A
8922,NetSig,LUAD,InBio,80122,6.32289,8923,MAP3K19
8923,NetSig,LUAD,InBio,51296,6.29957,8924,SLC15A3
8924,NetSig,LUAD,InBio,112476,6.28964,8925,PRRT2
8925,NetSig,LUAD,InBio,245812,6.28854,8926,CNPY4
8926,NetSig,LUAD,InBio,339345,6.25321,8927,NANOS2
8927,NetSig,LUAD,InBio,10875,6.24823,8928,FGL2
8928,NetSig,LUAD,InBio,4995,6.24203,8929,OR3A2
8929,NetSig,LUAD,InBio,4974,6.24002,8930,OMG
8930,NetSig,LUAD,InBio,462,6.21662,8931,SERPINC1
8931,NetSig,LUAD,InBio,968,6.21304,8932,CD68
8932,NetSig,LUAD,InBio,164592,6.20553,8933,CCDC116
8933,NetSig,LUAD,InBio,8995,6.2025,8934,TNFSF18
8934,NetSig,LUAD,InBio,6769,6.1935,8935,STAC
8935,NetSig,LUAD,InBio,5858,6.19053,8936,PZP
8936,NetSig,LUAD,InBio,389524,6.1782,8937,GTF2IRD2B
8937,NetSig,LUAD,InBio,8692,6.17028,8938,HYAL2
8938,NetSig,LUAD,InBio,138429,6.16578,8939,PIP5KL1
8939,NetSig,LUAD,InBio,132158,6.16305,8940,GLYCTK
8940,NetSig,LUAD,InBio,80864,6.15785,8941,EGFL8
8941,NetSig,LUAD,InBio,55102,6.15714,8942,ATG2B
8942,NetSig,LUAD,InBio,84190,6.15664,8943,METTL25
8943,NetSig,LUAD,InBio,124446,6.14605,8944,TMEM219
8944,NetSig,LUAD,InBio,643853,6.138,8945,TMPPE
8945,NetSig,LUAD,InBio,79684,6.12906,8946,MSANTD2
8946,NetSig,LUAD,InBio,153328,6.08707,8947,SLC25A48
8947,NetSig,LUAD,InBio,80206,6.08589,8948,FHOD3
8948,NetSig,LUAD,InBio,60672,6.08043,8949,MIIP
8949,NetSig,LUAD,InBio,1638,6.06447,8950,DCT
8950,NetSig,LUAD,InBio,127002,6.06253,8951,ATXN7L2
8951,NetSig,LUAD,InBio,346673,6.06205,8952,STRA8
8952,NetSig,LUAD,InBio,8492,6.06095,8953,PRSS12
8953,NetSig,LUAD,InBio,8704,6.05815,8954,B4GALT2
8954,NetSig,LUAD,InBio,1393,6.05746,8955,CRHBP
8955,NetSig,LUAD,InBio,9173,6.03731,8956,IL1RL1
8956,NetSig,LUAD,InBio,4320,6.02475,8957,MMP11
8957,NetSig,LUAD,InBio,92400,6.02227,8958,RBM18
8958,NetSig,LUAD,InBio,79635,6.01757,8959,CCDC121
8959,NetSig,LUAD,InBio,91252,6.01576,8960,SLC39A13
8960,NetSig,LUAD,InBio,150353,6.0108,8961,DNAJB7
8961,NetSig,LUAD,InBio,283212,6.00066,8962,KLHL35
8962,NetSig,LUAD,InBio,113263,5.98661,8963,GLCCI1
8963,NetSig,LUAD,InBio,27295,5.97547,8964,PDLIM3
8964,NetSig,LUAD,InBio,10568,5.97237,8965,SLC34A2
8965,NetSig,LUAD,InBio,84277,5.96734,8966,DNAJC30
8966,NetSig,LUAD,InBio,22843,5.96437,8967,PPM1E
8967,NetSig,LUAD,InBio,55803,5.95878,8968,ADAP2
8968,NetSig,LUAD,InBio,79674,5.95757,8969,VEPH1
8969,NetSig,LUAD,InBio,85481,5.95299,8970,PSKH2
8970,NetSig,LUAD,InBio,23355,5.95016,8971,VPS8
8971,NetSig,LUAD,InBio,9806,5.9464,8972,SPOCK2
8972,NetSig,LUAD,InBio,154661,5.93161,8973,RUNDC3B
8973,NetSig,LUAD,InBio,23601,5.9298400000000004,8974,CLEC5A
8974,NetSig,LUAD,InBio,153020,5.92567,8975,RASGEF1B
8975,NetSig,LUAD,InBio,10695,5.92391,8976,CNPY3
8976,NetSig,LUAD,InBio,342977,5.92273,8977,NANOS3
8977,NetSig,LUAD,InBio,951,5.92023,8978,CD37
8978,NetSig,LUAD,InBio,171389,5.90481,8979,NLRP6
8979,NetSig,LUAD,InBio,57722,5.88882,8980,IGDCC4
8980,NetSig,LUAD,InBio,7789,5.88711,8981,ZXDA
8981,NetSig,LUAD,InBio,1448,5.88164,8982,CSN3
8982,NetSig,LUAD,InBio,148109,5.87836,8983,FAM187B
8983,NetSig,LUAD,InBio,158521,5.86929,8984,FMR1NB
8984,NetSig,LUAD,InBio,51333,5.85329,8985,ZNF771
8985,NetSig,LUAD,InBio,285175,5.84728,8986,UNC80
8986,NetSig,LUAD,InBio,80031,5.84281,8987,SEMA6D
8987,NetSig,LUAD,InBio,2878,5.83014,8988,GPX3
8988,NetSig,LUAD,InBio,27433,5.82646,8989,TOR2A
8989,NetSig,LUAD,InBio,138311,5.82394,8990,FAM69B
8990,NetSig,LUAD,InBio,51207,5.78571,8991,DUSP13
8991,NetSig,LUAD,InBio,145873,5.78459,8992,MESP2
8992,NetSig,LUAD,InBio,5350,5.78259,8993,PLN
8993,NetSig,LUAD,InBio,168620,5.77613,8994,BHLHA15
8994,NetSig,LUAD,InBio,84514,5.76967,8995,GHDC
8995,NetSig,LUAD,InBio,7753,5.73171,8996,ZNF202
8996,NetSig,LUAD,InBio,84457,5.7266,8997,PHYHIPL
8997,NetSig,LUAD,InBio,55997,5.72098,8998,CFC1
8998,NetSig,LUAD,InBio,255631,5.71759,8999,COL24A1
8999,NetSig,LUAD,InBio,94122,5.71657,9000,SYTL5
9000,NetSig,LUAD,InBio,126308,5.70766,9001,MOB3A
9001,NetSig,LUAD,InBio,1,5.70659,9002,A1BG
9002,NetSig,LUAD,InBio,35,5.69268,9003,ACADS
9003,NetSig,LUAD,InBio,5145,5.68336,9004,PDE6A
9004,NetSig,LUAD,InBio,56479,5.67893,9005,KCNQ5
9005,NetSig,LUAD,InBio,169981,5.67627,9006,SPIN3
9006,NetSig,LUAD,InBio,57526,5.66942,9007,PCDH19
9007,NetSig,LUAD,InBio,10406,5.66751,9008,WFDC2
9008,NetSig,LUAD,InBio,145389,5.66472,9009,SLC38A6
9009,NetSig,LUAD,InBio,7352,5.66422,9010,UCP3
9010,NetSig,LUAD,InBio,79853,5.66382,9011,TM4SF20
9011,NetSig,LUAD,InBio,3642,5.6517,9012,INSM1
9012,NetSig,LUAD,InBio,56155,5.64672,9013,TEX14
9013,NetSig,LUAD,InBio,388228,5.64651,9014,SBK1
9014,NetSig,LUAD,InBio,120379,5.6441,9015,PIH1D2
9015,NetSig,LUAD,InBio,54836,5.62841,9016,BSPRY
9016,NetSig,LUAD,InBio,8320,5.62593,9017,EOMES
9017,NetSig,LUAD,InBio,58495,5.62406,9018,OVOL2
9018,NetSig,LUAD,InBio,124056,5.60495,9019,NOXO1
9019,NetSig,LUAD,InBio,160065,5.60254,9020,PATE1
9020,NetSig,LUAD,InBio,3753,5.60186,9021,KCNE1
9021,NetSig,LUAD,InBio,6553,5.59617,9022,SLC9A5
9022,NetSig,LUAD,InBio,768239,5.59429,9023,PSAPL1
9023,NetSig,LUAD,InBio,388552,5.59076,9024,BLOC1S3
9024,NetSig,LUAD,InBio,51241,5.59068,9025,COX16
9025,NetSig,LUAD,InBio,9172,5.58752,9026,MYOM2
9026,NetSig,LUAD,InBio,55507,5.58674,9027,GPRC5D
9027,NetSig,LUAD,InBio,112812,5.58291,9028,FDX1L
9028,NetSig,LUAD,InBio,7556,5.57129,9029,ZNF10
9029,NetSig,LUAD,InBio,83546,5.56102,9030,RTBDN
9030,NetSig,LUAD,InBio,140838,5.53162,9031,NANP
9031,NetSig,LUAD,InBio,8444,5.53072,9032,DYRK3
9032,NetSig,LUAD,InBio,85445,5.52603,9033,CNTNAP4
9033,NetSig,LUAD,InBio,286499,5.52187,9034,FAM133A
9034,NetSig,LUAD,InBio,79896,5.51853,9035,THNSL1
9035,NetSig,LUAD,InBio,57097,5.4962,9036,PARP11
9036,NetSig,LUAD,InBio,129080,5.49012,9037,EMID1
9037,NetSig,LUAD,InBio,57093,5.46635,9038,TRIM49
9038,NetSig,LUAD,InBio,1775,5.466,9039,DNASE1L2
9039,NetSig,LUAD,InBio,7850,5.45706,9040,IL1R2
9040,NetSig,LUAD,InBio,57565,5.42709,9041,KLHL14
9041,NetSig,LUAD,InBio,10882,5.42511,9042,C1QL1
9042,NetSig,LUAD,InBio,133690,5.40937,9043,CAPSL
9043,NetSig,LUAD,InBio,8388,5.40919,9044,OR1E2
9044,NetSig,LUAD,InBio,163589,5.40801,9045,TDRD5
9045,NetSig,LUAD,InBio,5225,5.39628,9046,PGC
9046,NetSig,LUAD,InBio,150681,5.39335,9047,OR6B3
9047,NetSig,LUAD,InBio,4693,5.37329,9048,NDP
9048,NetSig,LUAD,InBio,129807,5.35833,9049,NEU4
9049,NetSig,LUAD,InBio,55330,5.34886,9050,BLOC1S4
9050,NetSig,LUAD,InBio,8786,5.32811,9051,RGS11
9051,NetSig,LUAD,InBio,386684,5.32248,9052,KRTAP12-4
9052,NetSig,LUAD,InBio,89832,5.31917,9053,CHRFAM7A
9053,NetSig,LUAD,InBio,56890,5.31313,9054,MDM1
9054,NetSig,LUAD,InBio,254528,5.30252,9055,MEIOB
9055,NetSig,LUAD,InBio,283152,5.27759,9056,CCDC153
9056,NetSig,LUAD,InBio,65981,5.2773,9057,CAPRIN2
9057,NetSig,LUAD,InBio,166793,5.27074,9058,ZBTB49
9058,NetSig,LUAD,InBio,55171,5.258,9059,TBCCD1
9059,NetSig,LUAD,InBio,81853,5.25703,9060,TMEM14B
9060,NetSig,LUAD,InBio,159296,5.25505,9061,NKX2-3
9061,NetSig,LUAD,InBio,3750,5.24741,9062,KCND1
9062,NetSig,LUAD,InBio,1807,5.24254,9063,DPYS
9063,NetSig,LUAD,InBio,153657,5.20364,9064,TTC23L
9064,NetSig,LUAD,InBio,128077,5.20107,9065,LIX1L
9065,NetSig,LUAD,InBio,57593,5.19141,9066,EBF4
9066,NetSig,LUAD,InBio,84466,5.17977,9067,MEGF10
9067,NetSig,LUAD,InBio,4681,5.17107,9068,NBL1
9068,NetSig,LUAD,InBio,386672,5.16832,9069,KRTAP10-4
9069,NetSig,LUAD,InBio,431707,5.16386,9070,LHX8
9070,NetSig,LUAD,InBio,3196,5.15866,9071,TLX2
9071,NetSig,LUAD,InBio,79856,5.11957,9072,SNX22
9072,NetSig,LUAD,InBio,5624,5.11593,9073,PROC
9073,NetSig,LUAD,InBio,342132,5.09509,9074,ZNF774
9074,NetSig,LUAD,InBio,219970,5.09331,9075,GLYATL2
9075,NetSig,LUAD,InBio,170712,5.08394,9076,COX7B2
9076,NetSig,LUAD,InBio,1415,5.08146,9077,CRYBB2
9077,NetSig,LUAD,InBio,125228,5.07352,9078,FAM210A
9078,NetSig,LUAD,InBio,5150,5.06868,9079,PDE7A
9079,NetSig,LUAD,InBio,83550,5.06784,9080,GPR101
9080,NetSig,LUAD,InBio,4045,5.06066,9081,LSAMP
9081,NetSig,LUAD,InBio,241,5.05448,9082,ALOX5AP
9082,NetSig,LUAD,InBio,5251,5.03582,9083,PHEX
9083,NetSig,LUAD,InBio,344387,5.03376,9084,CDKL4
9084,NetSig,LUAD,InBio,55716,5.0272,9085,LMBR1L
9085,NetSig,LUAD,InBio,56853,5.02257,9086,CELF4
9086,NetSig,LUAD,InBio,8771,5.01599,9087,TNFRSF6B
9087,NetSig,LUAD,InBio,342667,5.01555,9088,STAC2
9088,NetSig,LUAD,InBio,3779,5.009,9089,KCNMB1
9089,NetSig,LUAD,InBio,59353,5.00816,9090,TMEM35
9090,NetSig,LUAD,InBio,286753,5.00383,9091,TUSC5
9091,NetSig,LUAD,InBio,6296,4.99177,9092,ACSM3
9092,NetSig,LUAD,InBio,171169,4.98744,9093,SPACA4
9093,NetSig,LUAD,InBio,400673,4.9826,9094,VMAC
9094,NetSig,LUAD,InBio,64218,4.98119,9095,SEMA4A
9095,NetSig,LUAD,InBio,84958,4.97515,9096,SYTL1
9096,NetSig,LUAD,InBio,113452,4.93588,9097,TMEM54
9097,NetSig,LUAD,InBio,80146,4.92879,9098,UXS1
9098,NetSig,LUAD,InBio,146822,4.91394,9099,CDRT15
9099,NetSig,LUAD,InBio,5309,4.90571,9100,PITX3
9100,NetSig,LUAD,InBio,130589,4.90038,9101,GALM
9101,NetSig,LUAD,InBio,126272,4.87881,9102,EID2B
9102,NetSig,LUAD,InBio,80320,4.87828,9103,SP6
9103,NetSig,LUAD,InBio,5149,4.86269,9104,PDE6H
9104,NetSig,LUAD,InBio,414325,4.83955,9105,DEFB103A
9105,NetSig,LUAD,InBio,3574,4.8387,9106,IL7
9106,NetSig,LUAD,InBio,84922,4.83788,9107,FIZ1
9107,NetSig,LUAD,InBio,144321,4.81307,9108,GLIPR1L2
9108,NetSig,LUAD,InBio,196472,4.80141,9109,FAM71C
9109,NetSig,LUAD,InBio,165904,4.79802,9110,XIRP1
9110,NetSig,LUAD,InBio,219983,4.79419,9111,OR4D6
9111,NetSig,LUAD,InBio,374355,4.78672,9112,CCDC172
9112,NetSig,LUAD,InBio,83758,4.78595,9113,RBP5
9113,NetSig,LUAD,InBio,84807,4.78383,9114,NFKBID
9114,NetSig,LUAD,InBio,23037,4.7715,9115,PDZD2
9115,NetSig,LUAD,InBio,388695,4.76421,9116,LYSMD1
9116,NetSig,LUAD,InBio,2012,4.76303,9117,EMP1
9117,NetSig,LUAD,InBio,5406,4.75248,9118,PNLIP
9118,NetSig,LUAD,InBio,7355,4.75065,9119,SLC35A2
9119,NetSig,LUAD,InBio,84628,4.75026,9120,NTNG2
9120,NetSig,LUAD,InBio,162989,4.74186,9121,DEDD2
9121,NetSig,LUAD,InBio,125061,4.72455,9122,AFMID
9122,NetSig,LUAD,InBio,79768,4.70859,9123,KATNBL1
9123,NetSig,LUAD,InBio,128822,4.70041,9124,CST9
9124,NetSig,LUAD,InBio,6703,4.69294,9125,SPRR2D
9125,NetSig,LUAD,InBio,128553,4.67772,9126,TSHZ2
9126,NetSig,LUAD,InBio,256471,4.66965,9127,MFSD8
9127,NetSig,LUAD,InBio,652968,4.66928,9128,GATSL3
9128,NetSig,LUAD,InBio,129804,4.66662,9129,FBLN7
9129,NetSig,LUAD,InBio,65078,4.66192,9130,RTN4R
9130,NetSig,LUAD,InBio,84247,4.65983,9131,LDOC1L
9131,NetSig,LUAD,InBio,30850,4.64345,9132,CDR2L
9132,NetSig,LUAD,InBio,196477,4.63337,9133,CCER1
9133,NetSig,LUAD,InBio,114804,4.59816,9134,RNF157
9134,NetSig,LUAD,InBio,6570,4.57565,9135,SLC18A1
9135,NetSig,LUAD,InBio,80824,4.55688,9136,DUSP16
9136,NetSig,LUAD,InBio,56975,4.55266,9137,FAM20C
9137,NetSig,LUAD,InBio,90655,4.52342,9138,TGIF2LY
9138,NetSig,LUAD,InBio,4991,4.52207,9139,OR1D2
9139,NetSig,LUAD,InBio,4994,4.52207,9140,OR3A1
9140,NetSig,LUAD,InBio,9074,4.51856,9141,CLDN6
9141,NetSig,LUAD,InBio,9080,4.51856,9142,CLDN9
9142,NetSig,LUAD,InBio,80723,4.50451,9143,SLC35G2
9143,NetSig,LUAD,InBio,254552,4.50227,9144,NUDT8
9144,NetSig,LUAD,InBio,1116,4.48555,9145,CHI3L1
9145,NetSig,LUAD,InBio,8839,4.47166,9146,WISP2
9146,NetSig,LUAD,InBio,10718,4.4691,9147,NRG3
9147,NetSig,LUAD,InBio,5992,4.46206,9148,RFX4
9148,NetSig,LUAD,InBio,55334,4.45376,9149,SLC39A9
9149,NetSig,LUAD,InBio,80216,4.44589,9150,ALPK1
9150,NetSig,LUAD,InBio,22873,4.44327,9151,DZIP1
9151,NetSig,LUAD,InBio,378807,4.43313,9152,CATSPER4
9152,NetSig,LUAD,InBio,80036,4.42584,9153,TRPM3
9153,NetSig,LUAD,InBio,23432,4.42124,9154,GPR161
