,gene,score
13695,SHQ1,0.300129
13696,UBASH3B,0.300087
13697,IL11,0.300067
13698,PLAA,0.300066
13699,RPS6KB2,0.300038
13700,FGF21,0.299957
13701,DYNC1LI2,0.299937
13702,PKN3,0.299903
13703,TOMM20L,0.299881
13704,PNPT1,0.299852
13705,ZNF646,0.29984
13706,HAPLN4,0.299825
13707,GPR68,0.29981
13708,CCR9,0.299749
13709,PUM1,0.29971
13710,RBP1,0.299709
13711,S100A16,0.29967
13712,IGFBP3,0.299638
13713,PXK,0.299618
13714,TBC1D16,0.299561
13715,PCBP3,0.299546
13716,SPO11,0.299545
13717,WWTR1,0.299488
13718,TAF10,0.299481
13719,ASAP3,0.299476
13720,FUBP3,0.299471
13721,BCL2L1,0.299465
13722,FLT3LG,0.299452
13723,SLC44A2,0.299414
13724,SARS2,0.299407
13725,DIO3,0.299336
13726,ETV3,0.299326
13727,VPS33A,0.29925
13728,SPRY1,0.299242
13729,WDR4,0.299211
13730,PSMB7,0.299209
13731,ELMOD1,0.299201
13732,P2RY6,0.299172
13733,RXFP4,0.299162
13734,THEMIS2,0.299074
13735,LGALS4,0.299028
13736,BRAP,0.299017
13737,CXCR1,0.298996
13738,PGM2L1,0.298964
13739,MSMO1,0.29895
13740,BZW1,0.298935
13741,PSMD13,0.298892
13742,HOXA6,0.298889
13743,TRIM29,0.298882
13744,PSMF1,0.298874
13745,ADIPOR1,0.29887
13746,ZNF423,0.298869
13747,RAB5B,0.29882
13748,ZSWIM1,0.298802
13749,CDO1,0.298785
13750,PUS7,0.298773
13751,FBXL12,0.298771
13752,PSMD5,0.298727
13753,IREB2,0.298721
13754,ZHX3,0.298708
13755,NFATC4,0.298677
13756,FLAD1,0.298656
13757,SH3PXD2A,0.298641
13758,TSKU,0.29864
13759,CA9,0.298635
13760,DDRGK1,0.298623
13761,FAM216B,0.298593
13762,TMCO2,0.298585
13763,NSUN7,0.29858
13764,SLC38A7,0.298575
13765,SASH1,0.29854
13766,RBBP6,0.298514
13767,TCHP,0.298511
13768,EMID1,0.298511
13769,CDHR3,0.298488
13770,ANAPC5,0.298409
13771,IGSF21,0.298342
13772,ST8SIA2,0.298273
13773,ZNF541,0.29823
13774,SENP2,0.298225
13775,SLC33A1,0.298208
13776,CCKBR,0.298207
13777,GUCA1C,0.298162
13778,WBP2NL,0.298161
13779,UCN3,0.298144
13780,CLTCL1,0.298136
13781,PCDHA4,0.298103
13782,A1CF,0.298082
13783,TDRD7,0.298041
13784,PTCD3,0.298038
13785,SH2D1B,0.298024
13786,DNAJC30,0.298
13787,MYCBPAP,0.297989
13788,LRRC41,0.297957
13789,OSBPL1A,0.297952
13790,FITM2,0.297895
13791,E2F8,0.297887
13792,SORCS2,0.297871
13793,OR4D11,0.297858
13794,MBTD1,0.297854
13795,LRRFIP1,0.297839
13796,JAKMIP3,0.297789
13797,SEC14L4,0.29775
13798,CCT2,0.297738
13799,SH3RF1,0.297732
13800,ATXN7,0.297729
13801,NEDD9,0.297719
13802,ZNF385B,0.297711
13803,ZFC3H1,0.297704
13804,ETV4,0.297689
13805,MED1,0.297683
13806,KIAA0355,0.297664
13807,ASCC1,0.297663
13808,HARBI1,0.297657
13809,ASB15,0.29764
13810,STK11IP,0.29764
13811,ARID3B,0.297633
13812,NDFIP1,0.297608
13813,SERPINA12,0.297598
13814,PHF2,0.29758
13815,PLA2G4A,0.297579
13816,ZFP62,0.297576
13817,GPR19,0.297574
13818,CCIN,0.297561
13819,NECAP1,0.29756
13820,CCNO,0.29749
13821,EXOSC4,0.297477
13822,RANBP2,0.297474
13823,RIN2,0.297473
13824,FAM98B,0.29746
13825,PAIP1,0.297442
13826,CNBP,0.297408
13827,CRTC2,0.297372
13828,EVI2B,0.297357
13829,HLA-DRA,0.297347
13830,GTF3C5,0.297345
13831,KDELR2,0.297276
13832,ARHGAP30,0.297233
13833,OTUD7A,0.297226
13834,RNF38,0.297173
13835,ZNF800,0.297145
13836,PCDHGB1,0.297136
13837,USP47,0.297121
13838,RAI14,0.297113
13839,LMBRD2,0.297084
13840,UGT1A3,0.297066
13841,INPP1,0.297048
13842,SEMA3G,0.296989
13843,KAT2A,0.296974
13844,NEURL4,0.29695
13845,MED29,0.296938
13846,ZMYND12,0.296894
13847,CHRD,0.296893
13848,STXBP4,0.296845
13849,GFI1,0.296841
13850,PELI3,0.296828
13851,PAF1,0.296806
13852,LUC7L2,0.296787
13853,VWA7,0.296781
13854,FAM13A,0.296748
13855,WIZ,0.296695
13856,FSCN3,0.296656
13857,AKR1A1,0.296637
13858,ELSPBP1,0.296627
13859,SPARCL1,0.296608
13860,BNC2,0.296604
13861,RASGEF1A,0.296592
13862,USP8,0.296575
13863,MCM3AP,0.296568
13864,PATZ1,0.296545
13865,SCN2B,0.296511
13866,SSR3,0.296505
13867,GPNMB,0.296505
13868,ROGDI,0.296492
13869,SNX21,0.296368
13870,TEKT5,0.296355
13871,PTGR2,0.296349
13872,FAM151A,0.296339
13873,OLA1,0.296332
13874,WDR5B,0.296331
13875,EIF2AK4,0.296322
13876,KLHL31,0.296286
13877,ATP8B4,0.296263
13878,WSB2,0.296219
13879,PA2G4,0.296201
13880,JDP2,0.296155
13881,DCTN3,0.296129
13882,PMPCB,0.296128
13883,CCNG2,0.296105
13884,RSPH4A,0.296064
13885,FUT10,0.296054
13886,DCSTAMP,0.296022
13887,FAM160A2,0.295975
13888,ITIH3,0.29597
13889,SAFB,0.29593
13890,ANAPC4,0.295914
13891,AKR1D1,0.295903
13892,SNX7,0.295895
13893,DSG4,0.295895
13894,RBM6,0.295883
13895,PFDN6,0.295838
13896,FRMPD1,0.295815
13897,BRF2,0.295802
13898,HNRNPF,0.295784
13899,LRRC58,0.295758
13900,PTPMT1,0.295734
13901,PLIN3,0.295712
13902,FAM49A,0.295706
13903,TMEM163,0.295663
13904,GDPGP1,0.295658
13905,KIAA0100,0.2956
13906,SCAF11,0.295582
13907,FBXO8,0.295562
13908,PLAC9,0.295514
13909,TAF7,0.295513
13910,THADA,0.295496
13911,TMED2,0.295485
13912,CRHR2,0.295464
13913,SMC2,0.295437
13914,OR2AG1,0.295424
13915,GEMIN6,0.295392
13916,ZBTB41,0.295371
13917,POLR2G,0.295367
13918,PISD,0.295356
13919,FAM189B,0.295326
13920,LSMEM2,0.295299
13921,PROKR1,0.295278
13922,IL18,0.295276
13923,PSMA3,0.295255
13924,ZNF608,0.295254
13925,CCDC22,0.295197
13926,DAPP1,0.29518
13927,ZBTB37,0.295063
13928,S1PR1,0.295063
13929,CSRNP2,0.295041
13930,UBD,0.295039
13931,KATNBL1,0.294996
13932,PALM2,0.294976
13933,PHC2,0.294972
13934,ALKBH1,0.294968
13935,HSPB7,0.29494
13936,PIGC,0.294919
13937,WDR1,0.294885
13938,YARS2,0.294866
13939,MAN2B2,0.294848
13940,MRPL42,0.294822
13941,NUDCD1,0.294816
13942,RIMS4,0.29481
13943,MGARP,0.294778
13944,RSPH6A,0.294752
13945,NINJ1,0.294752
13946,PIWIL2,0.294745
13947,PDGFC,0.294738
13948,CCDC92,0.294699
13949,RGL2,0.294688
13950,ARHGAP5,0.294684
13951,IDO1,0.294671
13952,TTYH1,0.294648
13953,PLAG1,0.294642
13954,PANX2,0.294614
13955,CHRDL2,0.294614
13956,TMEM106A,0.294611
13957,TACC1,0.294589
13958,HUS1,0.294585
13959,SEMA4C,0.294556
13960,TMEM169,0.294538
13961,ATG9A,0.294513
13962,SYCE1L,0.294485
13963,ST3GAL6,0.294473
13964,HOXC8,0.294447
13965,NEDD1,0.294442
13966,TTC27,0.294439
13967,TPR,0.294416
13968,PBDC1,0.294393
13969,GRIK4,0.294365
13970,AP1AR,0.29436
13971,FSD1L,0.294345
13972,TMCC1,0.294339
13973,SOX18,0.294195
13974,UBE2T,0.294189
13975,KLF12,0.294165
13976,ZBTB9,0.294145
13977,ZNF629,0.294144
13978,H1FX,0.294059
13979,CCL20,0.294037
13980,KIFC3,0.294036
13981,ZNF318,0.294035
13982,GBP5,0.294023
13983,SYNPO2L,0.294016
13984,RFXANK,0.29401
13985,HECA,0.293993
13986,GLIS3,0.293977
13987,SLC9A3,0.293924
13988,GRP,0.293924
13989,CD2BP2,0.293914
13990,MRPS23,0.293905
13991,DNAJA3,0.293899
13992,EFCAB12,0.293876
13993,PVALB,0.293876
13994,SMYD1,0.293837
13995,SUPT16H,0.2938
13996,RIC8B,0.293758
13997,GBGT1,0.293751
13998,SIDT2,0.29371
13999,AGER,0.293696
14000,NNMT,0.293678
14001,HSD11B1,0.293677
14002,ZNF385D,0.293674
14003,MCL1,0.293669
14004,SSH1,0.293662
14005,TOR1AIP2,0.293638
14006,ASCC2,0.293631
14007,BCL10,0.293614
14008,NKX2-2,0.293612
14009,ZBTB4,0.293596
14010,CRY1,0.293567
14011,CKAP2,0.29355
14012,PIK3AP1,0.293532
14013,PPP1R16B,0.29351
14014,CHRM5,0.293482
14015,OR6B3,0.293479
14016,LRRC8B,0.293465
14017,LEO1,0.293442
14018,SET,0.293431
14019,BPIFB6,0.29339
14020,APOM,0.293387
14021,ELP6,0.293359
14022,TMEM230,0.293225
14023,UBP1,0.293212
14024,PLK3,0.293211
14025,RBM12B,0.29319
14026,PCBP4,0.293185
14027,ZNF212,0.293124
14028,UBE2O,0.293119
14029,IL1F10,0.293077
14030,OTUD7B,0.293044
14031,ABLIM2,0.293002
14032,PHYHIP,0.292993
14033,BACH2,0.29298
14034,CAST,0.292928
14035,TECPR1,0.292927
14036,USP46,0.292917
14037,UCN2,0.292916
14038,PLEKHF1,0.29291
14039,NDUFAF2,0.29287
14040,TOX,0.292846
14041,MC1R,0.292836
14042,PHOSPHO1,0.292816
14043,PIK3C2B,0.292805
14044,ZMIZ2,0.29279
14045,NHLRC3,0.292787
14046,EGLN1,0.292775
14047,EPHA10,0.292662
14048,SAMM50,0.292658
14049,WASF2,0.292648
14050,TMPRSS13,0.292626
14051,SSSCA1,0.292584
14052,TMEM119,0.292534
14053,TMPO,0.292528
14054,BHMT2,0.292465
14055,TAX1BP3,0.292453
14056,FOXR1,0.292451
14057,IRF2BPL,0.292443
14058,FASTKD5,0.292441
14059,QSER1,0.292432
14060,ENTPD1,0.292411
14061,PPP1R42,0.292406
14062,DESI1,0.2924
14063,ZNF511,0.292398
14064,A4GNT,0.292371
14065,REPS1,0.29237
14066,EIF5A2,0.292357
14067,PTN,0.292315
14068,NUP50,0.292269
14069,POLD2,0.292263
14070,TFDP1,0.292254
14071,DNAJC28,0.292249
14072,SPRY2,0.292228
14073,ANKIB1,0.292137
14074,GALNT11,0.292135
14075,GOLPH3,0.292106
14076,ANGPT4,0.292091
14077,HIVEP2,0.292078
14078,CRLF3,0.292069
14079,XKR9,0.291997
14080,TDRKH,0.29186
14081,GTF2F1,0.291825
14082,ADNP2,0.291824
14083,LEFTY2,0.291787
14084,HBEGF,0.291775
14085,ATF4,0.291728
14086,CCHCR1,0.29172
14087,KRTAP2-1,0.291678
14088,CBLL1,0.291607
14089,PDLIM4,0.291581
14090,PRODH2,0.291569
14091,CPLX4,0.291534
14092,CTNNA3,0.291499
14093,TDRD9,0.291481
14094,POPDC2,0.291476
14095,SMYD5,0.291465
14096,IZUMO2,0.291454
14097,NUP107,0.291429
14098,ANXA6,0.291424
14099,NDC80,0.29142
14100,RAPGEF2,0.291417
14101,BAZ1B,0.291412
14102,PGLS,0.291359
14103,AADAT,0.291327
14104,CX3CR1,0.291307
14105,MGAT4A,0.291229
14106,SRRM2,0.291227
14107,RECK,0.291137
14108,DARS2,0.291136
14109,RINL,0.291075
14110,SLC35A1,0.291075
14111,NYNRIN,0.291032
14112,ENO3,0.291014
14113,EIF1AD,0.29095
14114,TMEM86B,0.290923
14115,DISP2,0.290913
14116,USF1,0.290862
14117,CHAMP1,0.290828
14118,RAD51AP1,0.290791
14119,NDUFB8,0.290774
14120,PSMB8,0.290756
14121,PSD3,0.290751
14122,PDCD10,0.290681
14123,IGFBP6,0.290673
14124,RAMP1,0.290658
14125,CNFN,0.290648
14126,MAS1,0.29063
14127,LIPC,0.290622
14128,ARMC1,0.290618
14129,PROK2,0.290613
14130,PLA2G12B,0.290596
14131,CLK2,0.290588
14132,EDC3,0.290577
14133,EXO5,0.290552
14134,HNRNPM,0.290552
14135,AKR1C2,0.290529
14136,CCDC173,0.290498
14137,ZNF654,0.290442
14138,ANXA3,0.290426
14139,HOXD11,0.290389
14140,DCLRE1B,0.290367
14141,PLA2G4D,0.290364
14142,EDC4,0.290352
14143,VIP,0.290305
14144,RERE,0.290292
14145,PKMYT1,0.290286
14146,GPCPD1,0.29028
14147,PTH2,0.290279
14148,NUDC,0.290263
14149,CAMSAP2,0.290262
14150,XPA,0.290253
14151,SLC35B1,0.290229
14152,EHF,0.290218
14153,RHOG,0.290205
14154,SNUPN,0.290199
14155,ZDHHC14,0.290173
14156,PPRC1,0.290123
14157,SLC10A6,0.290116
14158,GSTO2,0.290072
14159,NYAP1,0.290055
14160,NELFE,0.29002
14161,EXOC3L2,0.290016
14162,CYP39A1,0.290004
14163,TRIM56,0.289987
14164,ZNF827,0.289959
14165,TRAF1,0.28994
14166,PTDSS2,0.289896
14167,FBXW5,0.289887
14168,TOX4,0.289776
14169,RSPH1,0.28977
14170,UGCG,0.289743
14171,TMEM198,0.289733
14172,DHX32,0.289709
14173,ARC,0.289706
14174,GALK1,0.289702
14175,SYMPK,0.289679
14176,TSACC,0.289643
14177,VTCN1,0.289635
14178,ITIH1,0.289611
14179,LMO4,0.289604
14180,GDF11,0.289578
14181,TRA2B,0.28955
14182,SVIL,0.289525
14183,TSHB,0.289503
14184,KLHDC7A,0.289465
14185,ZNF319,0.289425
14186,APOA4,0.289424
14187,CARHSP1,0.289418
14188,PER2,0.289407
14189,CCDC90B,0.28933
14190,VIL1,0.289267
14191,ADAD2,0.289237
14192,TRUB1,0.289185
14193,SSTR3,0.289166
14194,TMX1,0.289142
14195,MYLK3,0.289132
14196,REPS2,0.289117
14197,APOF,0.289114
14198,SLC44A4,0.289092
14199,NFAT5,0.289079
14200,EML4,0.289076
14201,OR52A5,0.289041
14202,UNC50,0.288986
14203,NPM1,0.288982
14204,AQP9,0.288953
14205,HTR5A,0.288934
14206,BCL7C,0.288904
14207,TEKT2,0.288896
14208,CTNNBIP1,0.288891
14209,FBXL20,0.288881
14210,ORC1,0.288857
14211,ACIN1,0.288857
14212,SLC30A3,0.288793
14213,OR4M1,0.288789
14214,ZMYM4,0.288738
14215,ALOX12B,0.288704
14216,LST1,0.288702
14217,LAYN,0.288611
14218,PHLDB1,0.288589
14219,ARMC10,0.288569
14220,PUS7L,0.288494
14221,SP9,0.28848
14222,APOC4,0.288434
14223,LSMEM1,0.288414
14224,CNPY4,0.288407
14225,HARS2,0.288375
14226,FBXO17,0.288375
14227,FANCC,0.288321
14228,PAQR5,0.288306
14229,CLPTM1,0.288281
14230,ECT2,0.288268
14231,ZSWIM3,0.288242
14232,CSPG5,0.288198
14233,CTPS1,0.288181
14234,PHF7,0.288179
14235,OPN1MW2,0.288113
14236,ZNF532,0.288032
14237,CDCA8,0.288025
14238,PTGDR,0.288024
14239,ZC3H8,0.288017
14240,RBFOX2,0.287996
14241,APOE,0.287949
14242,DDX56,0.287946
14243,DLST,0.287913
14244,LBH,0.287909
14245,CPEB3,0.287884
14246,ACP5,0.287864
14247,NFX1,0.28783
14248,WDR41,0.287828
14249,MOGAT2,0.28782
14250,MEX3A,0.287805
14251,FAM118B,0.287803
14252,PQLC1,0.287764
14253,CHRNA10,0.28775
14254,NAPB,0.287712
14255,PSME1,0.287702
14256,SPIRE2,0.2877
14257,CDC42EP2,0.287692
14258,GJB3,0.287659
14259,UTP15,0.287636
14260,RGS13,0.287634
14261,PLEKHO1,0.287634
14262,TNFSF14,0.287624
14263,LPAR2,0.287621
14264,ACBD3,0.287578
14265,SIM2,0.287535
14266,QPCT,0.287518
14267,MYL7,0.287514
14268,GPR171,0.287477
14269,RMND5B,0.287448
14270,GPR84,0.287441
14271,RBPMS,0.28743
14272,VSNL1,0.287423
14273,ARHGEF40,0.287413
14274,SRD5A3,0.287367
14275,UBASH3A,0.287305
14276,TSSK2,0.287258
14277,SPAG4,0.287248
14278,B3GALT5,0.287197
14279,RBM34,0.287196
14280,LIN7B,0.287188
14281,MORN5,0.287168
14282,EPN3,0.287165
14283,RING1,0.287156
14284,ANXA11,0.287148
14285,EXOC3,0.287111
14286,FCN3,0.287108
14287,AHDC1,0.286993
14288,PCYOX1,0.286987
14289,CALHM3,0.286953
14290,CNBD2,0.286926
14291,OR10G3,0.286882
14292,MFAP3,0.286867
14293,CSRNP1,0.286808
14294,NDEL1,0.286806
14295,SLC1A4,0.286797
14296,EPM2AIP1,0.286785
14297,HSPA12A,0.286753
14298,FOXS1,0.286732
14299,MYBPHL,0.28664
14300,RNF5,0.286636
14301,TIGD6,0.286607
14302,ISLR2,0.286573
14303,AKR7A2,0.28656
14304,MMP20,0.286533
14305,ART1,0.286488
14306,CORO7-PAM16,0.286474
14307,MRPL17,0.286452
14308,TAB1,0.286397
14309,CHRM1,0.286338
14310,PLK1,0.286277
14311,BCL9L,0.286274
14312,NUDT22,0.286241
14313,DCTN4,0.286234
14314,TM4SF4,0.286206
14315,ELK4,0.28619
14316,VPS18,0.286062
14317,SLC39A14,0.286004
14318,RDH12,0.285994
14319,PCNP,0.285936
14320,SCG3,0.285902
14321,IL36RN,0.285888
14322,EVX1,0.28585
14323,NRIP1,0.285825
14324,FAXC,0.285821
14325,CMSS1,0.285799
14326,SHMT2,0.285783
14327,TRAFD1,0.285737
14328,KIAA0930,0.285629
14329,PPIE,0.285615
14330,PPIG,0.28557
14331,TBC1D21,0.28555
14332,RWDD2A,0.285466
14333,CELA2A,0.285458
14334,RRAGA,0.285437
14335,LRTOMT,0.285346
14336,NOP9,0.285297
14337,DSEL,0.285264
14338,PATL1,0.285256
14339,PCDHA13,0.285255
14340,LPCAT3,0.285252
14341,OXTR,0.285242
14342,SNX9,0.285236
14343,METRNL,0.285195
14344,RNF133,0.285183
14345,MYCBP,0.285156
14346,DYRK3,0.285116
14347,MED6,0.285084
14348,POP5,0.285038
14349,RAB3GAP1,0.285038
14350,GPBP1L1,0.285029
14351,HOXA1,0.285008
14352,ZEB1,0.285002
14353,ERCC4,0.284989
14354,ARHGDIG,0.284915
14355,BIRC2,0.284901
14356,MYBPH,0.284881
14357,NXPE3,0.284875
14358,ZNF574,0.284849
14359,OR3A2,0.284821
14360,THOC6,0.284774
14361,CFLAR,0.284755
14362,HSF2,0.284742
14363,SMARCD3,0.284731
14364,ZC3H12A,0.284707
14365,SMAP1,0.284679
14366,MMS22L,0.284669
14367,ZC3H4,0.28462
14368,SLC17A6,0.284616
14369,LRCH3,0.284611
14370,PIKFYVE,0.284537
14371,ANKS6,0.28452
14372,RBPJL,0.284492
14373,NFE2L1,0.284471
14374,SYPL2,0.284469
14375,NCOA7,0.284453
14376,VGLL3,0.284438
14377,FUT11,0.284437
14378,ATP6AP1L,0.284398
14379,NADK,0.284365
14380,LPAR6,0.284349
14381,TAF3,0.284328
14382,GPR157,0.284272
14383,GMFG,0.28427
14384,EPHX3,0.28426
14385,CLEC1A,0.284254
14386,NOP56,0.284225
14387,PURG,0.284221
14388,SLC25A47,0.284219
14389,GOT1L1,0.284174
14390,TTC23L,0.284163
14391,OR4N2,0.284125
14392,B3GAT3,0.28412
14393,XRCC3,0.284083
14394,HMGB4,0.28406
14395,FNDC9,0.284032
14396,SLC2A4,0.284019
14397,RBM39,0.283969
14398,TMEM82,0.283941
14399,SYT13,0.283849
14400,TIAL1,0.283838
14401,BNIP3,0.283822
14402,GPR15,0.283805
14403,DDX24,0.283752
14404,STC1,0.283723
14405,VILL,0.283721
14406,HOGA1,0.283689
14407,ERP44,0.283688
14408,RCOR3,0.283611
14409,CKM,0.283591
14410,CNKSR3,0.283519
14411,DPH2,0.283516
14412,FBXO32,0.28349
14413,SHB,0.283474
14414,IKZF3,0.283457
14415,ILF3,0.283438
14416,IQCF1,0.283436
14417,RASSF4,0.283393
14418,TMEM19,0.283364
14419,RTN3,0.2833
14420,RPS16,0.283154
14421,NPLOC4,0.283146
14422,KPNA4,0.283123
14423,GPR89B,0.283084
14424,RPP14,0.283072
14425,GPC5,0.283052
14426,IL17REL,0.283013
14427,ETNK2,0.283007
14428,TRMT61A,0.282981
14429,GPR137,0.282883
14430,CTDSPL2,0.282775
14431,RTP1,0.282723
14432,CDC6,0.28272
14433,FILIP1L,0.282705
14434,HEBP2,0.282665
14435,SLC25A34,0.282627
14436,SST,0.282609
14437,TRIT1,0.282602
14438,CAPSL,0.2826
14439,TNIP2,0.282593
14440,NTN5,0.282531
14441,COQ4,0.282446
14442,C5,0.282428
14443,NME7,0.282415
14444,CLTB,0.282402
14445,PDCD5,0.282367
14446,INO80B,0.282354
14447,LYSMD1,0.282345
14448,BRIX1,0.282313
14449,DCTN2,0.282275
14450,KCNE2,0.282224
14451,TEDDM1,0.28222
14452,RAB11FIP2,0.282173
14453,PANX3,0.282171
14454,TXLNA,0.282088
14455,GTPBP8,0.282029
14456,NOC3L,0.28197
14457,HIST1H1A,0.281863
14458,COX4I1,0.281807
14459,SIRT4,0.281788
14460,TMEM246,0.281776
14461,LAMP1,0.281726
14462,FBXO28,0.281659
14463,CIZ1,0.281658
14464,SLC22A3,0.281648
14465,ZNF512B,0.281637
14466,DNAJC18,0.281567
14467,MAB21L3,0.281536
14468,PHF19,0.281526
14469,SSMEM1,0.281521
14470,RGS2,0.28152
14471,CISD1,0.281473
14472,RNF114,0.281468
14473,MEAF6,0.28143
14474,TFEB,0.28139
14475,LINGO4,0.28139
14476,SCIN,0.281335
14477,ANKRD33,0.281274
14478,COMMD8,0.281253
14479,LRRC32,0.281252
14480,AP1G2,0.281206
14481,PERP,0.281162
14482,PYCR2,0.281157
14483,BNIPL,0.281127
14484,APBB2,0.281081
14485,RBM26,0.28107
14486,PDCL2,0.281052
14487,CLOCK,0.281014
14488,KCTD18,0.280988
14489,POU4F3,0.280937
14490,SIL1,0.280891
14491,TEPP,0.280861
14492,SLC25A29,0.280858
14493,LY6G6C,0.280829
14494,MCM7,0.280762
14495,FAM71F1,0.280712
14496,ANXA5,0.280661
14497,FAM98A,0.280655
14498,PPFIA3,0.280647
14499,GCC2,0.280626
14500,GAPDHS,0.280612
14501,FAM169A,0.280587
14502,IFT20,0.280575
14503,NEMF,0.280569
14504,MTA1,0.280534
14505,NPAT,0.280467
14506,ZNF830,0.280393
14507,ARL6IP6,0.280379
14508,TMEM63B,0.280374
14509,MRPL11,0.280358
14510,PPARGC1B,0.280299
14511,BEGAIN,0.280298
14512,ESRP2,0.280273
14513,KLF9,0.280265
14514,B4GALT5,0.280213
14515,LTV1,0.280212
14516,PLD2,0.280208
14517,TMEM86A,0.28015
14518,FOSL1,0.280139
14519,KIFC1,0.280129
14520,CDK5RAP3,0.280105
14521,SNTA1,0.28008
14522,NETO2,0.280057
14523,WFDC3,0.280017
14524,PTBP3,0.279998
14525,SEPHS1,0.279937
14526,SEC61B,0.279907
14527,TTI1,0.279858
14528,NDUFA1,0.279858
14529,NDUFV3,0.279839
14530,MGRN1,0.279827
14531,DCAKD,0.279782
14532,VAPB,0.279777
14533,LOXL3,0.279741
14534,ZNF622,0.27972
14535,SPATA16,0.279713
14536,HMGN2,0.279645
14537,VASH1,0.279581
14538,SCAMP2,0.279518
14539,TAF4,0.279478
14540,IRGC,0.279456
14541,APPL1,0.279439
14542,GLO1,0.279403
14543,KIAA0232,0.279395
14544,SEZ6,0.27939
14545,UBXN7,0.279368
14546,BCAR1,0.279354
14547,CCDC36,0.279351
14548,PROSER1,0.279336
14549,MTHFD1,0.279326
14550,NDUFB10,0.279273
14551,CDK3,0.279184
14552,SNX31,0.2791
14553,GPR31,0.279075
14554,BBS10,0.279072
14555,HORMAD1,0.279051
14556,RHBDD3,0.279032
14557,PGM2,0.279031
14558,CABIN1,0.278905
14559,MRPL38,0.278872
14560,CPA1,0.27884
14561,ANKS1A,0.278832
14562,SLC38A11,0.278789
14563,TMEM38B,0.278786
14564,ATXN7L3B,0.278774
14565,ANKRA2,0.278759
14566,CCDC70,0.27865
14567,AQP6,0.278624
14568,SLC10A1,0.278619
14569,SMIM5,0.278614
14570,PPARGC1A,0.278597
14571,PCBD2,0.278587
14572,JMJD7,0.278568
14573,KLHL10,0.278554
14574,UBL7,0.27855
14575,CLPX,0.278512
14576,SRFBP1,0.278397
14577,TOE1,0.278395
14578,LMOD2,0.278338
14579,H2AFY2,0.278337
14580,UXT,0.278267
14581,CHAC2,0.27826
14582,PRKAB2,0.278255
14583,STK32A,0.278249
14584,G6PC3,0.278161
14585,TBC1D30,0.278153
14586,GHSR,0.278146
14587,CCDC159,0.278131
14588,ZBED6,0.278103
14589,ZNF16,0.278086
14590,NISCH,0.278051
14591,MAPK6,0.278014
14592,RNF7,0.278
14593,MBD5,0.277955
14594,TRIM55,0.277917
14595,RPP25L,0.277882
14596,PPP6R2,0.277862
14597,EPC2,0.27785
14598,KRT33B,0.277813
14599,DCTPP1,0.277779
14600,MATN1,0.277718
14601,SLITRK1,0.277669
14602,AMN1,0.277664
14603,RAB11FIP5,0.277592
14604,FABP1,0.27759
14605,CCL3,0.277502
14606,AKR1B10,0.277492
14607,PNISR,0.277469
14608,FSD2,0.27746
14609,NDUFAB1,0.277432
14610,FAM8A1,0.277396
14611,TSTD2,0.277388
14612,DAZL,0.277378
14613,CGA,0.277372
14614,ADRB3,0.277365
14615,SH3GL2,0.277341
14616,OR2S2,0.277336
14617,L3MBTL2,0.277277
14618,NEUROG3,0.277255
14619,MIA,0.277249
14620,OXSM,0.277219
14621,GFOD1,0.27713
14622,SH3BP4,0.277118
14623,TMEM38A,0.277087
14624,CHRNB2,0.277053
14625,PPM1M,0.277035
14626,CCKAR,0.276995
14627,OR1L3,0.276978
14628,SLA2,0.276918
14629,SEL1L,0.276884
14630,CELF5,0.276831
14631,ELL3,0.276828
14632,HTR1D,0.276802
14633,U2AF2,0.276801
14634,ABI3,0.276753
14635,GKN2,0.276753
14636,CDC16,0.276727
14637,METTL16,0.276721
14638,TNNI1,0.276696
14639,SYTL2,0.276685
14640,CSGALNACT2,0.276627
14641,SULT1E1,0.27662
14642,PPA1,0.276571
14643,ATG4C,0.276538
14644,SYN3,0.276528
14645,SMG8,0.276469
14646,PPIH,0.276458
14647,ARF5,0.276451
14648,HIST2H2BF,0.276443
14649,PARP2,0.276402
14650,XRRA1,0.276385
14651,OSBPL7,0.276384
14652,CER1,0.276258
14653,CAB39L,0.276212
14654,TNFAIP6,0.276198
14655,MAML3,0.276166
14656,OSCP1,0.276132
14657,ANKRD13D,0.276112
14658,ATG14,0.276109
14659,OGFOD1,0.276098
14660,ATG3,0.276084
14661,TMEM132E,0.276081
14662,PSME3,0.276003
14663,SP5,0.275976
14664,GRINA,0.275972
14665,TSPYL5,0.275964
14666,REXO4,0.275923
14667,MSS51,0.275864
14668,OR10Q1,0.275863
14669,NT5M,0.275716
14670,PHKG1,0.275695
14671,JAKMIP1,0.275654
14672,THOP1,0.275641
14673,ATRN,0.275628
14674,FBXO25,0.275617
14675,C1RL,0.275591
14676,C1QA,0.27558
14677,SEC23IP,0.275535
14678,MAPK13,0.275518
14679,SOST,0.275478
14680,DRAP1,0.275452
14681,RSL24D1,0.27542
14682,CEP112,0.275362
14683,MCM10,0.275293
14684,MORF4L1,0.27526
14685,ATOH7,0.275198
14686,AMIGO2,0.275193
14687,SGSM3,0.275183
14688,TTC5,0.275161
14689,RHOJ,0.275129
14690,NUP160,0.275128
14691,ADRA2B,0.275075
14692,DUSP19,0.274996
14693,UTP6,0.274922
14694,TMEM116,0.274908
14695,KCNK9,0.274907
